1	Abstract   The microscopic morphology of self-doping highly sulfonated polyaniline in water has been investigated by a variety of techniques. The results of transmission electron microscope (TEM), atomic force microscope (AFM), dynamic light scattering (DLS) and viscometry are consistent with the nanometer colloid rather than the real solution. The colloidal particle size varies from 50 nm to 300 nm, depending on the dispersion environment, and the particle is a loose structure composed by spherical particulate with approximately 10–20 nm diameter, which is likely to be composed of a single chain of SPAn. In the low concentration zone, the linear dependence of specific viscosity to concentration has a positive slope and it can be attributed to the colloid dispersion rather than dilute polyelectrolyte solution.
1	Abstract   We have successfully synthesized and characterized newly synthesized oxygen-heterocyclic and π-conjugated dimers, 9,9′-bi(benzo[b]naphtha[2,1-d]furan) (9-BBR), as a potential semiconductor material with good environmental stability for organic field-effect transistor (OFET) devices. As expected from DFT calculations, spectroscopic analyses allow us to confirm the compound has lower highest occupied molecular orbital (HOMO) energy level and larger HOMO–lowest unoccupied molecular orbital (LUMO) gap than those of pentacene. Absorption spectra of 9-BBR in an air-saturated solution remain unchanged, indicating substantial environmental stability; in fact, the mobility values of 9-BBR-based OFET devices are stable even in the presence of air. Maximum field-effect mobilities up to 10−2 cm2 V−1 s−1 are obtained by 9-BBR-based OFETs with hexamethyldisilazane (HMDS)-treated substrates at Tsub = 100 °C. X-ray diffraction and atomic force microscopy allow us to conclude that better characteristics of 9-BBR-based OFETs prepared at high Tsub are attributed to good crystallinity and large-sized grain morphology in the thin films.
0	Abstract   A series of tungstate MWO 4  (M = Co, Zn and Ni) has been prepared by the polymeric precursor method. Meanwhile, yttria stabilized-zirconia (YSZ) based sensors using these oxides as sensing electrodes were investigated, and among the oxides tested, CoWO 4  was found to be the most suitable for the sensing electrode (SE) of the ammonia sensor. The sensor attached with CoWO 4  shows the fast response and recovery characteristics (not more than 5 s respectively) and large sensitivity (− 51 mV/decade) at elevated temperature. The electric potential difference (∆V) of the sensor varies almost linearly with the NH 3  concentrations in the examined range of 50–1000 ppm. The SEM observation reveals that the special microstructure of CoWO 4 -SE, bulky rod-like crystals coated by tiny particles, plays a significant role in sensing performance.
0	Adsorption and kinetic studies of lac dyeing of silk were investigated using, as optimal conditions, a pH of 3.0, a material to liquor ratio (MLR) of 1:100, an initial dye concentration of 450 mg/L and 60 min contact time. The progress of dye adsorption was monitored at lmax 487 nm by visible spectroscopy. The experimental data fitted well to the Langmuir and Freundlich isotherms with a high correlation coefficient (R 2 ). The pseudo second-order kinetic model was indicated with the activation energy of 47.5 kJ/mol. It is suggested that the overall rate of lac dye adsorption is likely to be controlled by the chemical process. The values of the enthalpy (DH # ) and entropy of activation (DS # ) were 44.7 kJ/mol and � 175.7 J/mol K, respectively. The free energy of activation (DG # )a t 30 � C was 97.9 kJ/mol. The activation parameters with and without erythrolaccin in the lac dye were similar, consistent with erythrolaccin only having a slight effect on the lac dyeing of silk. The free energy (DG � ), enthalpy (DH � ) and entropy (DS � ) terms for
0	Abstract   The effect of molecular structure on the photophysical, electronic structure properties of a series of 9 conjugated diphenylanthrazolines were explored by UV–vis adsorption, photoluminescence spectroscopy, cyclic voltammetry and quantum chemical calculations. The featureless adsorption bands observed ( λ  Abs  max : 382–420 nm) revealed low optical band gaps (2.05–2.25 eV) and the photoluminescence emission spectra ( λ  Em  max : 480–546 nm) and large Stokes shift (78–148 nm) suggested the presence of excimers in the solid state. With only one exception, the diphenylanthrazolines displayed reversible electrochemical reduction with potentials of −1.03 to −1.40 V, low ionization potentials (∼5.91–6.29 eV), relative to that of a saturated calomel electrode and high electron affinity (∼3.44–3.59 eV). Quantum chemical calculations using DFT B3LYP/6-31G showed nearly identical LUMO (−2.2 ∼ −2.3 eV) and HOMO (−5.2 ∼ −5.6 eV) values, revealing that both the electronic properties and the geometries of the diphenylanthrazolines depended on the anthrazoline backbone.
1	Within the framework of the realisation of the directive on Integrated pollution prevention and control (IPPC-Directive 96/61/EG), the techniques and the possible abatement options for numerous industrial sectors have to be characterised on a process level with regard to environmental benefits, technical practicability and especially economic feasibility. Annex I lists a series of industrial activities that are concerned by the IPPC-Directive, especially “installations for the surface treatment of substances, objects or products using organic solvents, in particular for dressing, printing, coating, degreasing, waterproofing, sizing, painting, cleaning or impregnating” (Annex I, No. 6.7). This paper gives an overview about the determination of candidate techniques for best available techniques (BAT) for the sectors adhesive and paint application in Germany.
1	Abstract   Water soluble polysaccharide from  Gracilaria birdiae  cultivated along the northeast coast of Brazil was characterized by infrared (FT-IR) and nuclear magnetic resonance (NMR) spectroscopy. The composition of the polysaccharide in wt% was determined as: β- d -gal p  (50.3%), 3,6-anhydro-α- l -gal p  (40.5%) and -α- l -gal p -6 sulfate (9.2%). The ratio of  l / d  units (β- d -gal p  units and 3,6-anhydro-α- l -gal p  + α- l -gal p -6 sulfate) is that of an ideal agarose. The sulfate content calculated by S% accounts for 6.4%. 1D and 2D NMR techniques were employed in order to assign the spin system of polysaccharide without partial degradation. The structure is composed of → 4-3,6-anhydro-α- l -gal p  (1 → 3)β- d -gal p  1 → segments, with the possibility of a α- l -gal p  unit substituted at the 6-position by sulfate ester.
0	Abstract   Chitosan-stabilized nanoscale zero-valent iron (CS–nZVI) was prepared and used for the removal of acid fuchsine (AF) from aqueous solution with the assistance of ultrasound. More than 98.9% of AF was removed using CS–nZVI, aged CS–nZVI (exposed to air for 2 months), while only 14.6% removal efficiency was achieved after 15 min by chitosan alone with the assistance of ultrasound. Scanning electron microscopy (SEM) confirmed that chitosan polymers were arranged in a homocentric layered structure. Thus, the polymer can prevent the aggregation of nZVI and increase their anti-oxidation capacity. X-ray diffraction (XRD) also suggested that the chitosan used in synthesis may protect nZVI nanoparticles from air oxidation. Different factors impacting on the removal of AF using CS–nZVI showed that the reduction increased when dosage and temperature increased, but decreased when pH and initial concentration rose. Kinetic studies revealed that the removal of AF fitted well to the pseudo-first-order model. The apparent activation energy was 55.34 kJ/mol, indicating a chemically controlled reaction. Finally, the application of CS–nZVI in dyeing wastewater led to a removal efficiency of 99% of AF, while the reuse test confirmed that AF's removal efficiency declined from 99.6 to 39.3% after seven cycles.
1	In this work, cellulose acetate was synthesized under homogeneous conditions. Cellulose was first dispersed in acetone, acetonitrile, 1,5-diazabicyclo(4.3.0)non-5-ene (DBN) or dimethyl sulphoxide (DMSO) and the resulting suspension was dissolved in an ionic liquid, 1,5-diazabicyclo(4.3.0)non-5-enium acetate [HDBN][OAc] at 70 °C for 0.5 h. It was possible to dissolve more than 12 wt% cellulose with a degree of polymerization in the range of 1000–1100. The dissolved cellulose was derivatized with acetic anhydride (Ac2O) to yield acetylated cellulose. As expected, the use of the co-solvents improved the acetylation process significantly. In fact, cellulose acetates with different properties could be obtained in half an hour, thus facilitating rapid processing. When DBN was used as the dispersing agent (the precursor of the ionic liquid), the problems associated with recycling of the ionic liquid were significantly reduced. In fact, additional [HDBN][OAc] was obtained from the interaction of the DBN and the by-product, acetic acid (from Ac2O). However, the cellulose acetate obtained in this manner had the lowest DS. Consequently, the native cellulose and acetylated celluloses were characterized by means of 1H- and 13C-NMR, FT-IR, GPC/SEC and by titration. The cellulose acetates produced were soluble in organic solvents such as acetone, chloroform, dichloromethane and DMSO which is essential for their further processing. It was demonstrated that the ionic liquid can be recovered from the system by distillation and re-used in consecutive acetylation batches.
1	Streptomyces phage integrase phiC31 is capable of mediating site-specific insertions in mammalian genomes. To avoid potential toxicity of long-term expression of phiC31 in host cells, we developed a method employing a cell-permeable TAT-phiC31 integrase. His6-tagged phiC31 proteins with or without an HIV TAT intercellular transducing peptide were generated and purified. Both of them retained integrase activity in vitro. However, TAT-phiC31 but not phiC31 was able to mediate a specific integration between two att sites in the genome of 293-PB [EGFP] report cell line. Transduced TAT-phiC31 was mainly localized in the cytoplasm that is similar to the localization of phiC31 when expressed through cDNA transfection. Adding a nuclear localization signal (NLS) peptide to the C-terminus of TAT-phiC31 facilitated nuclear localization of the integrase with an increased efficiency of recombination in the reporter cell line. These results demonstrated that TAT can mediate a cell membrane entry of phiC31 protein to perform a site-specific integration in mammalian cells. This is a simple and possibly safer method of site-specific recombination for gene delivery.
1	Abstract   Following the clinical success of Bevacizumab, a humanized monoclonal antibody that blocks the interaction between vascular endothelial growth factor (VEGF) and its receptors, the search for new neutralizing antibodies targeting this molecule has continued until now. We used a human VEGF variant containing three mutations in the region recognized by Bevacizumab to direct antibody selection towards recognition of other epitopes. A total of seven phage-displayed antibody fragments with diverse binding properties in terms of inter-species cross-reactivity and sensitivity to chemical modifications of the antigen were obtained from a human phage display library. All of them were able to recognize not only the selector mutated antigen, but also native VEGF. One of these phage-displayed antibody fragments, denominated 2H1, was shown to compete with the VEGF receptor 2 for VEGF binding. Purified soluble 2H1 inhibited in a dose dependent manner the ligand–receptor interaction and abolished VEGF-dependent proliferation of human umbilical vein endothelial cells. Our epitope disturbing strategy based on a triple mutant target antigen was successful to focus selection on epitopes different from a known one. Similar approaches could be used to direct phage isolation towards the desired specificity in other antigenic systems.
1	Camalexin is a tryptophan-derived phytoalexin that is induced in the model plant Arabidopsis thaliana upon pathogen attack. Only few genes in the biosynthetic pathway of camalexin remain unidentified, however, investigation of candidate genes for these steps has proven particularly difficult partly because of redundancy in the genome of Arabidopsis. Here we describe metabolic engineering of the camalexin biosynthetic pathway in the transient Nicotiana benthamiana expression system. Camalexin accumulated in levels corresponding to what is seen in induced Arabidopsis thaliana. We have used this system to evaluate candidate genes suggested to be involved in the camalexin pathway. This has provided biochemical evidence for CYP71A12 conducting same reaction as CYP71A13 in the pathway. We discuss the prospects of using metabolic engineering of camalexin, both with respect to engineering plant defense and as a tool for screening yet unidentified candidate genes in the camalexin pathway.
1	Abstract   Prototype of structured microreactor plates with 300 μm deep flow channels was developed. Two plates with different structural elements, square and triangular, were used in the study. Flow behavior was investigated and the results showed excellent mixing behavior of gas and liquid phases. Hydrodynamic parameters and volumetric gas–liquid mass transfer coefficients were determined at various flow conditions. Gas holdup and the gas–liquid interfacial area were determined by an optical method using image processing software. Volumetric mass transfer coefficients were measured using nitrogen to strip oxygen from deionized water. The experimental results indicate a high mass transfer rate. Gas holdup and the total gas–liquid interfacial area were in the range of 20–45% and 2600–5600 m2 m−3, respectively. Volumetric mass transfer coefficients were as high as 1.1 s−1. An empirical correlation for the mass transfer coefficient was derived.
1	Abstract   We analyze the influence of surface heterogeneity, inducing a random    ζ   -potential at the walls in electroosmotic incompressible flows. Specifically, we focus on how surface heterogeneity modifies the physico-chemical processes (transport, chemical reaction, mixing) occurring in microchannel and microreactors. While the macroscopic short-time features associated with solute transport (e.g. chromatographic patterns) do not depend significantly on    ζ   -potential heterogeneity, spatial randomness in the surface    ζ   -potential modifies the spectral properties of the advection–diffusion operator, determining different long-term properties of transport/reaction phenomena compared to the homogeneous case. Examples of physical relevance (chromatography, infinitely fast reactions) are addressed.
1	Abstract   20 μm parylene C layer was deposited on silicone film to enhance the oxygen and water barrier properties, deposited at typical rate of 2.0 and 5.6 μm/h by controlling different deposited pressures. Surface morphology and roughness were observed by atomic force microscopy (AFM), surface morphology images show lower deposited rate that can lead to better quality film. 20 μm parylene C layer was deposited on silicone encapsulation of high power light emitting diodes (LEDs), the samples were tested by power temperature cycling (PTC) test from −40 to 85 °C, 15 min each extreme, and no corrosion, discoloration, cracks was found on the LEDs after the 1000 h PTC reliability test, and PTC test is intended to simulate worst case conditions encountered in typical applications, and parylene C floating membrane structure can stand such high stress and strain. Optical test on white and red LED samples with and without 20 μm parylene C layer, measurement result shows the optical transmittance more than 95%. 1000 h temperature humidity bias life test (T&amp;HB) is performed for the purpose of evaluating the reliability of LEDs in humid environments, energy-dispersive X-ray (EDX) analysis revealed much lower content of C (carbon) and O (oxygen) on the lead frame of LED with parylene C coating after T&amp;HB test on, and no oxidation was found in the LED package.
0	Abstract   We have prepared a series of ZnO films with various concentrations of Fe dopant by using facing-target magnetron sputtering system and investigated their structure, morphology, optical properties and magnetic properties by means of the X-ray diffraction, Raman spectrometer, X-ray photoelectron spectroscopy, scanning electron microscope, UV–vis spectrophotometer, spectrofluorophotometer and vibrated sample magnetometer, respectively. The results showed Fe was in 2+ valence state in film. With increasing the concentration of Fe dopant the crystal quality deteriorated gradually and an increasing compressive stress occurred in ZnO films. All the grains grew with a columnar form along the [0 0 2] direction and the average size of grains decreased monotonically as the concentration of Fe dopant increased. The calculated results indicated that the band gap of films decreased with the increment of the concentration of Fe dopant, which resulted in the red-shift of violet emission peak. Moreover, the intensity of violet emission peak increased with the increment of Fe concentration because of the interface trap existing in depletion regions located at the ZnO grains boundaries. When the concentration of Fe dopant was smaller than 0.028, the films exhibited paramagnetic properties while the films displayed weak ferromagnetic properties when the concentration of Fe dopant increased to 0.041.
1	Abstract   A high-performance PdRu bimetallic catalyst supported on mesoporous silica nanoparticles (MSN), PdRu/MSN, was prepared by a facile impregnation–hydrogen reduction method. It was found that PdRu/MSN showed 5 times higher activity than that of Pd/MSN towards the liquid-phase hydrogenation of phenol. The catalysts were characterized comprehensively by multiple techniques, X-ray diffraction (XRD), transmission electron microscopy (TEM), X-ray photoelectron spectroscopy (XPS), and hydrogen temperature program reduction (TPR). It was revealed that adding Ru could effectively improve the Pd dispersion and promote the electronic interaction between the Pd and Ru, both of which contribute to enhancing the catalytic activity.
0	Abstract   In this paper, we describe a simple and novel approach for preparing tunable carbon-modified mesoporous TiO2 photocatalysts by combining the in-situ carbonization of PAA-Ti/TiO2, hydrothermal reaction process and post-calcination treatment. The synthesized carbon-modified mesoporous TiO2 powders were of high crystallinity, large specific surface area and good visible light response. The carbon species were formed by the carbonization of polyacrylate (PAA). The presence of carbonates was subsequently confirmed by the XPS spectra, which significantly narrow down the band gap of TiO2. The organic group in polyacrylate served as the carbon source and carbon resulted from in-situ carbonization treatment could help to inhibit the excessive growth of TiO2 grain and enlarge the pore structure of TiO2. The amount of carbon species could be feasibly modulated by adjusting the post-calcination temperature and the surface area of the photocatalyst was enlarged further after the partial removal of carbon species. The carbon-modified mesoporous TiO2 powders exhibit excellent reproducibility and photocatalytic performance under visible light irradiation.
0	Abstract   ZnO:Sn thin films were deposited onto thermally oxidized silicon substrates using a remote plasma reactive sputtering. Their optical constants (refractive index n and extinction coefficient k) were determined from ellipsometric data recorded over a wide spectral range (0.05–6 eV). Parametrization of ZnO:Sn complex dielectric permittivity consists of a parameterized semiconductor oscillator function describing the short wavelength absorption edge, a Drude oscillator describing free carrier absorption in near-infrared part of spectra and a Lorentz oscillator describing the long wavelength absorption edge and intra-band absorption in the ultra-violet part of the spectra. Using a Mott-Davis model, the increase in local disorder with increasing Sn doping is quantified from the short wavelength absorption edge onset. Using the Wemple-DiDomenico single oscillator model for the transparent part of the optical constants spectra, an increase in the centroid distance of the valence and conduction bands with increasing Sn doping is shown and only slight increase in intensity of the inter-band optical transition due to Sn doping occurs. The Drude model applied in the near-infrared part of the spectra revealed the free carrier concentration and mobility of ZnO:Sn. Results show that the range of transparency of prepared ZnO:Sn layers is not dramatically affected by Sn doping whereas electrical conductivity could be controlled by Sn doping. Refractive index in the transparent part is comparable with amorphous Indium Gallium Zinc Oxide allowing utilization of prepared ZnO:Sn layers as an indium-free alternative.
0	Abstract   SnS 1-x Se x  nanostructures with different Se-dopant concentrations were deposited on fluorine doped tin oxide (FTO) substrate through cathodic electrodeposition technique. The pH, temperature, applied potential ( E ), and deposition time remained were 2.1, 60 °C, −1 V, and 30 min, respectively. SnS 1-x Se x  nanostructures were characterized using X-ray diffraction (XRD), field emission scanning electron microcopy (FESEM), energy dispersive X-ray spectroscopy (EDX), room temperature photoluminescence (PL), and UV–vis spectroscopy. The XRD patterns revealed that the SnS 1-x Se x  nanostructures were polycrystalline with orthorhombic structure. FESEM showed various kinds of morphologies in SnS 1-x Se x  nanostructures due to Se-doping. PL and UV–vis spectroscopy were used to evaluate the optical properties of SnS 1-x Se x  thin films. The PL spectra of SnS 1-x Se x  nanostructures displayed four emission peaks, those are a blue, a green, an orange, and a red emission. UV–vis spectra showed that the optical band gap energy ( E  g ) of SnS 1-x Se x  nanostructures varied between 1.22–1.65 eV, due to Se-doping.
0	Abstract   This study focuses on the evaluation of the potential use of the clay-rich raw materials in Denizli region to manufacture traditional ceramic products with industrial processing and determination of the provenance of archaeological ceramics. For this context, physical, chemical (X-ray fluorescence, XRF), mineralogical (X-ray diffraction, XRD), and thermal analysis (Differential Thermal Analyser-Thermogravimetry, DTA-TG) were performed and plasticity indexes (PI) were determined on the five representative clay-rich materials from three different locations (Yenicekent, Baskarci and Pamukkale) in Denizli region. Samples have been prepared by pressing and firing in the range of 700–1200 °C, then bulk density (BD), water absorption (WA), and unconfined compression strength (UCS) values of the samples were determined. Highly plastic clays were mainly composed of illite, smectite, kaolinite and mixed-layered clay minerals. Quartz, calcite, dolomite and hematite were also detected as non-clay minerals. Chemical composition of the clay samples without carbonate minerals indicated that the main oxide compositions were SiO 2 , Fe 2 O 3  and Al 2 O 3  whereas other oxides were present only in small quantities. Fired clays exhibited no major differences in BD and WA (except TR1). UCS values of all samples increased with rising firing temperatures. All technological properties showed significant densification at temperatures above 1000 °C. One of the studied clay-rich materials (TR3) has comparable characteristics for the production of structural ceramics as references sample (KRC). Furthermore, this sample could be a potential raw material source for the archeological ceramics in the region. In order to use TR2 sample it is necessary to add more plastic clays to enhance its workability, but other clays are not appropriate for such products.
1	Abstract   Near infrared (NIR) light allows deep tissue penetration and high spatial resolution due to the reduced scattering of long-wavelength photons. NIR light-activatable polymer nanoparticles are widely exploited for enhanced cancer imaging (diagnosis) and therapy owing to their superior photostability, photothermal conversion efficiency (or high emission rate), and minimal toxicity to cells and tissues. This review surveys the most recent advances in the synthesis of different NIR-absorbing and emissive polymer nanoformulations, and their applications for cancer imaging, photothermal therapy, theranostics and combination therapy by delivering multiple small molecule chemotherapeutics. Photo-responsive drug delivery systems for NIR light-triggered drug release are also discussed with particular emphasis on their molecular designs and formulations as well as photo-reaction mechanisms. Finally, outlook and challenges are presented regarding potential clinical applications of NIR light-activatable nanoformulations.
1	Abstract   Catalytic combustion has demonstrated potential for attaining the firing temperatures of current and next generation gas turbines with nitrogen oxides (NOx) production less than 3 parts-per-million by volume (ppmv), using natural gas fuel. The technology necessary to achieve this extremely low emissions performance with typical heavy-duty industrial and utility gas turbine operating cycle conditions, has been under development as a joint effort by the General Electric Company (GE) and Catalytica Combustion Systems Incorporated (CCSI) for several years with the support of Tokyo Electric Power Company Inc. (TEPCO). The most recent phase of this program, which began in late 1997, is focused on the durability of catalytic reactors in the gas turbine combustor operating environment. This paper presents the results of subscale catalytic reactor endurance testing at simulated steady-state and cyclic operating conditions typical of utility gas turbine service. The results of full-scale, full-pressure, laboratory testing of a catalytic combustion system having the most advanced catalytic reactor mechanical design features developed by CCSI are also presented.
0	Abstract   The activity of nickel molybdenum phosphide catalysts was studied for the hydrodesulfurization of dibenzothiophene at 573 K and total pressure of 2.0 MPa. The Al2O3-supported NiMo phosphide catalysts were prepared by successive and simultaneous methods. The effect of the reduction temperature on the catalyst activity was also studied. The simultaneous preparation was determined to be the best method for the preparation of the active supported catalyst for dibenzothiophene HDS. The 623 K-reduced catalyst had the highest HDS rate of the catalysts. Nickel migrated from the inside to the surface during the reaction and promoted the HDS activity. The active species in the dibenzothiophene HDS and the oxidation states of Mo, Ni and P in the catalyst before and after reaction and of S after the reaction were studied on the basis of an XPS analysis.
1	Abstract   Microbial Enhanced Oil Recovery (MEOR) is a process where microorganisms are used for tertiary oil recovery. Numerous mechanisms have been proposed in the literature through which microorganisms facilitate the mobilization of residual oil. Herein, we focus on the MEOR mechanisms of interfacial tension reduction (via biosurfactant) and bioclogging in water-wet micromodels, using  Shewanella oneidensis  (MR-1) that causes bioclogging and  Bacillus mojavensis  (JF-2) that produces biosurfactant and causes bioclogging. Micromodels were flooded with an assortment of flooding solutions ranging from metabolically active bacteria to nutrient limited bacteria to dead inactive biomass to assess the effectiveness of the proposed MEOR mechanisms of bioclogging and biosurfactant production. Results indicate tertiary flooding of the micromodel system with biomass and biosurfactant was optimal for oil recovery due to the combined effects of bioclogging of the pore-space and interfacial tension reduction. However, biosurfactant was able to recover oil in some cases dependent on wettability. Biomass without biosurfactant that clogged the pore-space also successfully produced additional oil recovery. When analyzing residual oil blob morphology, MEOR resulted in oil blob size and radius of curvature distributions similar to those obtained by an abiotic capillary desaturation test, where flooding rate was increased post secondary recovery. Furthermore, for the capillary number calculated during MEOR flooding with bioclogging and biosurfactant, lower residual oil saturation was measured than for the corresponding capillary number under abiotic conditions. These results suggest that bioclogging and biosurfactant MEOR is a potentially effective approach for pore morphology modification and thus flow alteration in porous media that can have a significant effect on oil recovery beyond that predicted by capillary number.
1	Abstract   Fluidized bed combustion as a flexible facility has been applied to burn liquid fuel. In the present work, a heavy oil (mazut) has been successfully dispersed and efficiently burnt with in situ desulfurization in a fluidized bed combustor. An atmospheric bubbling fluidized bed combustor of 300-mm inner diameter has been used. The liquid fuel has been injected into the bed using a multi-nozzle pneumatic injector. Measurements have been carried out under steady state operation. Results of experiments indicated that the in-bed combustion of fuel has been enhanced with increasing bed temperature, bed height, excess air and mass flow rate of dispersing air. Fortunately, the later trends improved both combustion efficiency and sulfur retention. High combustion efficiency has been obtained up to 99.7%. Sulfur retention up to 90% has been achieved by adding limestone particles. On the other hand, NO  x   has been slightly promoted with increasing the mentioned operating parameters, however, the obtained NO  x   emission was usually
1	Abstract   Based on previous work, a new temperature measuring system for gas–liquid flow, composed of shielded and unshielded thermocouples, on-line laser detection device for liquid droplets, vacuum pump and wavelet analysis data processor, is developed in this work. The necessity of vacuum pump and the criterion of mesh size selection are also described. Through an application of measuring temperature in saturator, it shows that the system can evaluate the separation of gas–liquid two-phase flow and measure the liquid droplet temperature and the gas temperature effectively in counter-current spraying field.
1	Abstract   This paper presents the results of an experimental study of flow structure in horizontal equilateral triangular ducts having double rows of half delta-wing type vortex generators mounted on the duct’s slant surfaces. The test ducts have the same axial length and hydraulic diameter of 4 m and 58.3 mm, respectively. Each duct consists of double rows of half delta wing pairs arranged either in common flow-up or common flow-down configurations. Flow field measurements were performed using a Particle Image Velocimetry Technique for hydraulic diameter based Reynolds numbers in the range of 1000–8000. The secondary flow field differences generated by two different vortex generator configurations were examined in detail. The secondary flow is found stronger behind the second vortex generator pair than behind the first pair but becomes weaker far from the second pair in the case of Duct1. However, the strength of the secondary flow is found nearly the same behind the first and the second vortex generator pair as well as far from the second vortex generator pair in the case of Duct2. Both ducts are able to create a counter-rotating and a second set of twin foci. Duct2 is able to create the second set of twin foci in an earlier streamwise location than Duct1, as these foci are well-known to their heat transfer augmentation. A larger vortex formation area and a greater induced vorticity field between vortex pairs are observed for Duct2 compared with Duct1. As the induced flow field between the vortex pairs increases the heat transfer, and as the flow field between the vortex cores is found larger in the case of Duct2, therefore, it is expected to obtain better heat transfer characteristics for Duct2 compared with Duct1.
1	Abstarct   In general, internal cells are required to solve the deformation of a thin plate with an arbitrary distributed load using a conventional boundary element method (BEM). However, in this case, the merit of the BEM, which is the easy preparation of data, is lost. In this paper, it is shown that the deformation analysis of a thin plate with an arbitrary distributed load can be performed without the use of internal cells using the triple-reciprocity BEM. The distribution of an arbitrary load is interpolated using boundary integral equations. The problem of the thin plate, in accordance with Kirchhoff's theory, is formulated by means of two coupled Poisson equations, which are expressed in integral form using the second theorem of Green in the classical way. A new computer program was developed and applied to several problems.
1	Abstract   Aiming to obtain metal-organic frameworks with high dimensionality, two new 1D coordination polymers with the general formula {[Co(DHT)(DMF) 2 (H 2 O) 2 ] n }  (1)  and {[Cu(GLU)(DMF)] n }  (2)  have been obtained, where DHT = 2,5-dihydroxyterephthalate; GLU = Glutarate; and DMF = Dimethylformamide. Both coordination compounds involve simple chain formations in which the carboxylate groups from ligands adopt monodentate (for  1 ) and bidentate (for  2 ) coordination modes to the metal center. In this work, both polymers synthesized contain solvent molecules coordinated to metal centers, which represent potential open metal sites to allow postsynthetic modifications that may increase the dimensionality of the systems. The dinuclear group formation of type tetrakis (acetate) dicopper complexes, in the case of polymer  (2) , is worth mentioning. This unit may be categorized as a secondary building unit (SBU) like a paddlewheel formed in situ. Herein, Raman spectroscopy had an important role in its characterization. So, besides X-ray diffraction by single crystals, vibrational spectroscopy had been employed to reinforce the coordination modes analysis, especially through a good approximation of antisymmetric and symmetric shifts of vibrational modes from the carboxylate group of ligands (in comparison to the ionic form of the free ligand). Finally, we propose the removal of solvents coordinated to metal centers by activation for increasing the system dimensionality.
1	Abstract   Using acclimated sludge, the removal of a copper-phthalocyanine dye (Reactive Turquoise Blue KN-G, RTB) from wastewater was studied under anaerobic and aerobic conditions to assess the fate of the RTB in wastewater treatment facilities. An immediately sharp reduction of the RTB concentration in solution was observed after the influent was fed into the reactor, which reflects rapid biosorption. Aerobic microorganisms were capable of utilizing RTB as the sole carbon and energy source for proliferation while anaerobic microorganisms were not, however, sufficient glucose as ancillary carbon source was essential for both systems to maintain long-term, stable and efficient performance. Glucose promoted the growth of biomass and microbial activity. Sufficient glucose prevented aerobic microorganisms decreasing activity due to high-concentration RTB. The cooperation of biosorption and biodegradation were considered to be the mechanisms for RTB removal from wastewater.
1	Abstract   Tannase of  Enterobacter  sp. was purified and characterized at molecular level. It was found to be 90 kDa in molecular weight. The purified enzyme showed maximum activity at 40 °C. The enzyme was also found to be active in acidic range of pH. The nucleotide and amino acid sequence of tannase exhibited resemblance with the other reported tannase sequences of bacteria, fungi and plants. Probably, this is the first report of tannase gene in  Enterobacter  sp. The investigation suggests that the purified enzyme can be useful to synthesize molecules of pharmaceutical interest. In addition to above, the enzyme tannase and the organism itself can also be employed to protect grazing animals and environment against the toxic effects caused by tannins in them.
1	The influence of temperature, 50 and 60 °C, at hydraulic retention times (HRTs) of 20 and 10 days, on the performance of anaerobic digestion of cow manure has been investigated in completely stirred tank reactors (CSTRs). Furthermore, the effect of both daily downward and daily upward temperature fluctuations has been studied. In the daily downward temperature fluctuation regime the temperatures of each reactor was reduced by 10 °C for 10 h while in the daily upward fluctuation regime the temperature of each reactor was increased 10 °C for 5 h. The results show that the methane production rate at 60 °C is lower than that at 50 °C at all experimental conditions of imposed HRT except when downward temperature fluctuations were applied at an HRT of 10 days. It also was found that the free ammonia concentration not only affects the acetate-utilising bacteria but also the hydrolysis and acidification process. The upward temperature fluctuation affects the maximum specific methanogenesis activity more severely as compared to imposed downward temperature fluctuations. The results clearly reveal the possibility of using available solar energy at daytime to heat up the reactor(s) without the need of heat storage during nights, especially at an operational temperature of 50 °C and at a 20 days HRT, and without the jeopardising of the overheating.
1	Abstract   Long-term performance of methanol biocatalysis conversion in a lab-scale UASB reactor was evaluated. Properties of granules were traced to examine the impact of methanol on granulation. Methanolic wastewater could be stably treated during initial 240 d with the highest biogas production rate of 18.6 ± 5.7 L/L d at OLR 48 g-COD/L d. However, the reactor subsequently showed severe granule disintegration, inducing granule washout and process upsets. Some steps (e.g. increasing influent Ca 2+  concentration, etc.) were taken to prevent rising dispersion, but no clear improvement was observed. Further characterizations in granules revealed that several biotic/abiotic factors all caused the dispersion: (1) depletion of extracellular polymeric substances (EPS) and imbalance of protein/polysaccharide ratio in EPS; (2) restricted formation of hard core and weak Ca-EPS bridge effect due to insufficient calcium supply; and (3) simplification of species with the methanol acclimation. More efforts are required to solve the technical deficiencies observed in methanolic wastewater treatment.
